id,symbol,code
"core/src/test/scala/org/ensime/indexer/lucene/DynamicSynonymFilterSpec.scala:56:58","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(List(term))"
"core/src/test/scala/org/ensime/indexer/lucene/DynamicSynonymFilterSpec.scala:61:77","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===((cleese+term).toList.sorted)"
"core/src/main/scala/org/ensime/core/RichPresentationCompiler.scala:160:42","_root_.org.ensime.core.CompletionControl#completionsAt(Lscala/reflect/internal/util/Position;IZLscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","completionsAt(p,maxResults,caseSens)"
"core/src/main/scala/org/ensime/core/RichPresentationCompiler.scala:273:29","_root_.org.ensime.util.ensimefile.package.RichRawFile#readStringDirect(Ljava/nio/charset/Charset;)Ljava/lang/String;.","rf.readStringDirect()"
"core/src/main/scala/org/ensime/core/RichPresentationCompiler.scala:278:29","_root_.org.ensime.util.ensimefile.package.RichArchiveFile#readStringDirect(Ljava/nio/charset/Charset;)Ljava/lang/String;.","ac.readStringDirect()"
"core/src/test/scala/org/ensime/indexer/lucene/LuceneSerializationSpec.scala:15:22","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(back)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:639:21","_root_.scala.concurrent.Future#onComplete(Lscala/Function1;Lscala/concurrent/ExecutionContext;)V.","searchService\n.delete(\nindexed.flatMap(f=>batch(f._1))(collection.breakOut)\n)\n.onComplete{\ncaseFailure(t)=>\nlog.error(\nt,\ns'failedtoremovestaleentriesin${batch.size}files.$advice'\n)\nretry()\ncaseSuccess(_)=>\nindexed.foreach{\ncase(file,syms)=>\nvalboost=searchService.isUserFile(file)\nvalpersisting=searchService\n.persist(syms,commitIndex=true,boost=boost)\n\npersisting.onComplete{\ncaseFailure(t)=>\nlog.error(\nt,\ns'failedtopersistentriesin$file.$advice'\n)\nretry()\ncaseSuccess(_)=>\n}\n}\n}"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:601:45","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","searchService\n.extractSymbolsFromClassOrJar(\nsearchService.vfs.vfile(outerClassFile.uriString),\nbatch\n)\n.map(outerClassFile->)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:558:75","_root_.org.ensime.util.Debouncer.forActor(Lakka/actor/ActorRef;Ljava/lang/Object;Lscala/concurrent/duration/FiniteDuration;Lscala/concurrent/duration/FiniteDuration;Ljava/lang/String;ZLjava/time/Clock;Lakka/actor/ActorContext;)Lorg/ensime/util/Debouncer;.","Debouncer.forActor(self,Process,delay=5.seconds,maxDelay=1.hour)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:224:17","_root_.scala.concurrent.Future.sequence(Lscala/collection/TraversableOnce;Lscala/collection/generic/CanBuildFrom;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","Future.sequence{\nbatch.map{\ncase(file,check)=>indexBase(file,check,classFiles)\n}\n}"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:637:29","_root_.scala.concurrent.Future#onComplete(Lscala/Function1;Lscala/concurrent/ExecutionContext;)V.","persisting.onComplete{\ncaseFailure(t)=>\nlog.error(\nt,\ns'failedtopersistentriesin$file.$advice'\n)\nretry()\ncaseSuccess(_)=>\n}"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:232:43","core/src/main/scala/org/ensime/indexer/SearchService.scala@4291..4514","findStaleFileChecks(checks)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:454:29","_root_.scala.concurrent.Future.sequence(Lscala/collection/TraversableOnce;Lscala/collection/generic/CanBuildFrom;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","Future.sequence(removing)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:192:9","_root_.scala.concurrent.Future#onComplete(Lscala/Function1;Lscala/concurrent/ExecutionContext;)V.","indexed.onComplete{_=>\nif(base.getName.getExtension=='jar'){\nlog.debug(s'finishedindexing$base')\n}\n}"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:454:40","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","Future.sequence(removing).map(_.sum)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:234:27","core/src/main/scala/org/ensime/indexer/SearchService.scala@4855..5478","findBases()"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:477:5","_root_.scala.concurrent.Future.sequence(Lscala/collection/TraversableOnce;Lscala/collection/generic/CanBuildFrom;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","Future.sequence{\nList(db.shutdown(),index.shutdown())\n}"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:582:66","_root_.org.ensime.indexer.IndexFile.","IndexFile(_)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:224:28","_root_.scala.concurrent.Future#map(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","Future.sequence{\nbatch.map{\ncase(file,check)=>indexBase(file,check,classFiles)\n}\n}.map(_.sum)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:641:13","_root_.scala.concurrent.Future#onComplete(Lscala/Function1;Lscala/concurrent/ExecutionContext;)V.","Future\n.sequence(chunk.map{\ncase(outerClassFile,_)=>\nvalfilename=outerClassFile.getPath\n//Idon'ttrustVFS'sf.exists()\nif(!File(filename).exists()){\nFuture.successful(outerClassFile->Nil)\n}else\nsearchService\n.extractSymbolsFromClassOrJar(\nsearchService.vfs.vfile(outerClassFile.uriString),\nbatch\n)\n.map(outerClassFile->)\n})\n.onComplete{\ncaseFailure(t)=>\nlog.error(\nt,\ns'failedtoindexbatchof${batch.size}files.$advice'\n)\nretry()\ncaseSuccess(indexed)=>\nsearchService\n.delete(\nindexed.flatMap(f=>batch(f._1))(collection.breakOut)\n)\n.onComplete{\ncaseFailure(t)=>\nlog.error(\nt,\ns'failedtoremovestaleentriesin${batch.size}files.$advice'\n)\nretry()\ncaseSuccess(_)=>\nindexed.foreach{\ncase(file,syms)=>\nvalboost=searchService.isUserFile(file)\nvalpersisting=searchService\n.persist(syms,commitIndex=true,boost=boost)\n\npersisting.onComplete{\ncaseFailure(t)=>\nlog.error(\nt,\ns'failedtopersistentriesin$file.$advice'\n)\nretry()\ncaseSuccess(_)=>\n}\n}\n}\n\n}"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:187:9","_root_.scala.concurrent.Future#flatMap(Lscala/Function1;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","extractSymbolsFromClassOrJar(base,grouped).flatMap(\npersist(_,commitIndex=false,boost=boost)\n)"
"core/src/main/scala/org/ensime/indexer/SearchService.scala:602:16","_root_.scala.concurrent.Future.sequence(Lscala/collection/TraversableOnce;Lscala/collection/generic/CanBuildFrom;Lscala/concurrent/ExecutionContext;)Lscala/concurrent/Future;.","Future\n.sequence(chunk.map{\ncase(outerClassFile,_)=>\nvalfilename=outerClassFile.getPath\n//Idon'ttrustVFS'sf.exists()\nif(!File(filename).exists()){\nFuture.successful(outerClassFile->Nil)\n}else\nsearchService\n.extractSymbolsFromClassOrJar(\nsearchService.vfs.vfile(outerClassFile.uriString),\nbatch\n)\n.map(outerClassFile->)\n})"
"core/src/test/scala/org/ensime/indexer/FileWatcherSpec.scala:419:36","_root_.org.ensime.util.file.package.RichFile#writeString(Ljava/lang/String;Ljava/nio/charset/Charset;)V.","jar.writeString('binks')"
"core/src/test/scala/org/ensime/indexer/FileWatcherSpec.scala:117:34","_root_.org.ensime.util.file.package.RichFile#writeString(Ljava/lang/String;Ljava/nio/charset/Charset;)V.","foo.writeString('foo')"
"core/src/test/scala/org/ensime/indexer/FileWatcherSpec.scala:118:34","_root_.org.ensime.util.file.package.RichFile#writeString(Ljava/lang/String;Ljava/nio/charset/Charset;)V.","bar.writeString('bar')"
"core/src/test/scala/org/ensime/indexer/FileWatcherSpec.scala:353:36","_root_.org.ensime.util.file.package.RichFile#writeString(Ljava/lang/String;Ljava/nio/charset/Charset;)V.","jar.writeString('binks')"
"core/src/main/scala/org/ensime/core/javac/JavaTypeAtPoint.scala:40:35","_root_.java.lang.String#split(Ljava/lang/String;)[Ljava/lang/String;.","_.toString.split('\\.')"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:43:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(ObjectSignature),\nGenericClassName(\nClassName(EnsimePackage,'SomeClass'),\nSeq.empty\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:30:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(GenericClassName(ObjectSignature))\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:231:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Dummy'),\nVector(\nGenericArg(\nNone,\nGenericClassName(\nClassName(JavaUtilPackage,'List'),\nVector(ExtendsObjectGenericArg)\n)\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:611:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam(\n'T',\nVector(GenericClassName(ObjectSignature))\n)\n),\nVector(\nGenericClassName(\nClassName(PackageName(List('scala','collection','mutable')),\n'ArrayLike'),\nVector(\nGenericArg(\nNone,\nGenericVar('T')\n),\nGenericArg(\nNone,\nGenericArray(GenericVar('T'))\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:91:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('U',Vector(GenericClassName(ObjectSignature))),\nGenericParam('V',\nVector(\nGenericClassName(\nClassName(EnsimePackage,'DummyParent'),\nVector(GenericArg(None,GenericVar('U')))\n)\n))\n),\nVector(\nGenericClassName(\nClassName(EnsimePackage,'DummyParent'),\nVector(GenericArg(None,GenericVar('V')))\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:103:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('U',Vector(GenericVar('A'))),\nGenericParam('A',Vector(GenericClassName(ObjectSignature)))\n),\nVector(\nGenericClassName(ObjectSignature)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:281:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(PackageName(List('org','ensime')),'Dummy'),\nVector(\nGenericArg(None,\nGenericClassName(\nClassName(JavaUtilPackage,'List'),\nVector(\nGenericArg(\nSome(LowerBound),\nGenericClassName(\nClassName(JavaLangPackage,'Number')\n)\n)\n)\n))\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:497:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Outer'),\nVector(\nGenericArg(\nNone,\nGenericVar('T')\n)\n),\nVector(\nInnerClassName('Inner',\nVector(\nGenericArg(\nNone,\nGenericClassName(ObjectSignature)\n)\n)),\nInnerClassName('InnerInner',\nVector(\nGenericArg(\nNone,\nGenericClassName(ObjectSignature)\n)\n))\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:582:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Dummy'),\nVector(\nGenericArg(\nNone,\nGenericArray(\nGenericClassName(\nClassName(JavaUtilPackage,'List'),\nVector(\nGenericArg(\nSome(LowerBound),\nGenericArray(\nGenericArray(\nGenericArray(\nGenericClassName(ClassName.PrimitiveDouble)\n)\n)\n)\n)\n)\n)\n)\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:133:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('U',\nVector(\nGenericArray(GenericVar('T'))\n)),\nGenericParam('T',\nVector(\nGenericVar('U')\n))\n),\nVector(GenericClassName(ObjectSignature))\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:328:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam(\n'A',\nVector(GenericClassName(ObjectSignature))\n)\n),\nVector(\nGenericClassName(\nClassName(ScalaCollectionPackage,'AbstractSeq'),\nVector(\nGenericArg(None,GenericVar('A'))\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:150:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('T',\nVector(\nGenericClassName(ClassName(EnsimePackage,'ClassOne')),\nGenericClassName(ClassName(EnsimePackage,'TraitTwo'))\n))\n),\nVector(GenericClassName(ObjectSignature))\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:207:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(ObjectSignature),\nGenericClassName(\nClassName(PackageName(List('java','io')),'Serializable')\n),\nGenericClassName(\nClassName(JavaLangPackage,'Comparable'),\nVector(\nGenericArg(\nNone,\nGenericClassName(StringSignature)\n)\n)\n),\nGenericClassName(\nClassName(JavaLangPackage,'CharSequence')\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:56:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('X',Vector(GenericClassName(ObjectSignature)))\n),\nVector(\nGenericClassName(ObjectSignature)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:357:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('TypeName',Vector(GenericClassName(ObjectSignature)))\n),\nVector(\nGenericClassName(\nClassName(ScalaCollectionPackage,'LinearSeqOptimized'),\nVector(\nGenericArg(None,GenericVar('TypeName')),\nGenericArg(None,\nGenericClassName(\nClassName(PackageName(\nList('scala','collection','immutable')\n),\n'List'),\nVector(GenericArg(None,GenericVar('TypeName')))\n))\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:307:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam(\n'A',\nVector(GenericClassName(ObjectSignature))\n)\n),\nVector(\nGenericClassName(\nClassName(JavaLangPackage,'Comparable'),\nVector(\nGenericArg(\nNone,\nGenericClassName(StringSignature)\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:549:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Dummy'),\nVector(\nGenericArg(\nNone,\nGenericArray(\nGenericClassName(\nClassName(JavaUtilPackage,'List'),\nVector(\nGenericArg(\nSome(LowerBound),\nGenericArray(\nGenericClassName(ClassName.PrimitiveDouble)\n)\n)\n)\n)\n)\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:462:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Outer'),\nVector(\nGenericArg(\nNone,\nGenericVar('T')\n)\n),\nVector(\nInnerClassName('Inner',\nVector(\nGenericArg(\nNone,\nGenericClassName(ObjectSignature)\n)\n))\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:68:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('T',Vector(GenericClassName(ObjectSignature))),\nGenericParam('U',Vector(GenericClassName(ObjectSignature)))\n),\nVector(\nGenericClassName(ObjectSignature)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:520:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Dummy'),\nVector(\nGenericArg(\nNone,\nGenericArray(\nGenericClassName(\nClassName(JavaLangPackage,'Integer')\n)\n)\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:256:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Dummy'),\nVector(\nGenericArg(\nNone,\nGenericClassName(\nClassName(JavaUtilPackage,'List'),\nVector(\nGenericArg(\nSome(UpperBound),\nGenericClassName(ClassName(JavaLangPackage,'Number'))\n)\n)\n)\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:375:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('T',\nVector(\nGenericClassName(\nClassName(EnsimePackage,'SomeTrait')\n)\n))\n),\nVector(\nGenericClassName(ObjectSignature)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:399:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('T',\nVector(\nGenericClassName(\nClassName(EnsimePackage,'SomeTrait')\n)\n)),\nGenericParam('U',\nVector(\nGenericClassName(\nClassName(EnsimePackage,'OtherTrait')\n)\n))\n),\nVector(\nGenericClassName(ObjectSignature)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:117:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('T',\nVector(\nGenericArray(GenericClassName(ClassName.PrimitiveInt))\n))\n),\nVector(\nGenericClassName(ObjectSignature)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:418:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(EnsimePackage,'Outer$Inner'),\nVector(\nGenericArg(\nNone,\nGenericClassName(ClassName(JavaLangPackage,'Integer'))\n)\n)\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:436:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(PackageName(List('org','scalatest')),'SuperEngine'),\nVector(\nGenericArg(\nNone,\nGenericVar('T')\n)\n),\nVector(InnerClassName('Node'))\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:180:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nSeq.empty,\nVector(\nGenericClassName(\nClassName(JavaLangPackage,'Comparable'),\nVector(GenericArg(None,GenericClassName(StringSignature)))\n)\n)\n)\n)"
"core/src/test/scala/org/ensime/indexer/SignatureParserSpec.scala:165:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nGenericClass(\nVector(\nGenericParam('T',\nVector(\nGenericClassName(ClassName(EnsimePackage,'TraitOne')),\nGenericClassName(ClassName(EnsimePackage,'TraitTwo'))\n))\n),\nVector(GenericClassName(ObjectSignature))\n)\n)"
"core/src/test/scala/org/ensime/indexer/ClassfileDepicklerSpec.scala:15:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nNone\n)"
"core/src/test/scala/org/ensime/indexer/ClassfileDepicklerSpec.scala:31:78","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(None)"
"core/src/test/scala/org/ensime/indexer/ClassfileDepicklerSpec.scala:25:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nNone\n)"
"core/src/test/scala/org/ensime/indexer/ClassfileDepicklerSpec.scala:48:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nSome(\nRawType(\nClassName(PackageName(List('scala')),'Predef$'),\nClassName(PackageName(List('scala')),s'Predef$$String'),\n'scala.Predef.String',\nPublic,\n'=java.lang.String'\n)\n)\n)"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:49:59","<unknownfun:P>","P('['~Type)"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:31:51","<unknownfun:P>","P('F')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:32:51","<unknownfun:P>","P('D')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:26:51","<unknownfun:P>","P('B')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:13:70","<unknownfun:rep>","ClassNameCharPredicate.rep(1)"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:33:51","<unknownfun:P>","P('V')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:28:51","<unknownfun:P>","P('S')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:29:51","<unknownfun:P>","P('I')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:11:27","<unknownfun:P>","P('L'~Package~Name)"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:27:51","<unknownfun:P>","P('C')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:39:40","<unknownfun:P>","P('('~Type.rep~')'~Type~End)"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:30:51","<unknownfun:P>","P('J')"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:16:48","<unknownfun:P>","P((PackageNamePredicate.rep(1).!~'/').rep)"
"core/src/main/scala/org/ensime/indexer/DescriptorParser.scala:25:51","<unknownfun:P>","P('Z')"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:59:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nClassName(PackageName(List('com','-$random_')),'Foo')\n)"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:68:57","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(A(A(S)))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:67:53","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(A(S))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:30:50","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(D(Nil,PrimitiveVoid))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:70:75","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(ClassName(root,'MyAnnotation'))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:65:5","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(\nSZ\n)"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:34:67","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(D(Nil,A(A(A(S)))))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:31:55","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(D(Nil,S))"
"core/src/test/scala/org/ensime/indexer/DescriptorParserSpec.scala:33:63","_root_.org.scalactic.TripleEqualsSupport#`===`(Ljava/lang/Object;)Lorg/scalactic/TripleEqualsSupport/TripleEqualsInvocation;.","===(D(Nil,A(A(S))))"
